,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,RecordName,Download Link,SizeGB,Version,Format,License,Classification,UpdateFrequency,LifecycleStage,Description,Note,industry,keywords ,Type,P-ID,category1,category2,category3,category4,source code License,hash,error,uploaded
62,62,62,62,"WTA Tennis Rankings, Results, and Stats",https://github.com/JeffSackmann/tennis_wta/archive/master.zip,0.12,5/28/2018,zip,Creative Commons Attribution License,public,,,"WTA player information including id, name, hand, birth date, and country code. Rankings include date, ranking, player id, and ranking points. The WTA match results feature stats and additional player information.",,Media and Entertainment,tennis,text,p3058,Sports,,,,,e2ae80b74369a69dabbb805f2cbbb9528fd4f9cdca73ad4ca98a7727a077db56,,False
63,63,63,63,Airline On-Time Statistics and Delay Causes,https://www.transtats.bts.gov/OT_Delay/ot_delaycause1.asp?display=download&pn=0&month=4&year=2018,0.042,v1,zip,,public,,,"Bureau of Transportation Statistics: On-Time Arrival Performance National (June, 2003 - April, 2018)",,Travel and Transportation,"airline, flight, statistics",text,p3059,Airline,,,,,656e8b3fd24ef1d1ffa74f29414c908ee5e262ca509aa7f349335a38ecf0b329,,False
64,64,64,64,201801 Ford GoBike ,https://s3.amazonaws.com/fordgobike-data/201801-fordgobike-tripdata.csv.zip,0.003,5/16/2018,zip,Ford GoBike Data License Agreement,public,continuous,,"Ford GoBike's anonymized trip data includes trip duration, bike id, location data, user type, and member information.",,Travel and Transportation,Bike,text,p3060,biking,,,,,3090b6a2b488d86cd680fa5d85509d94ed444d8b0d24c8a8480108ef33e574a4,,True
65,65,65,65,201802 Ford GoBike,https://s3.amazonaws.com/fordgobike-data/201802-fordgobike-tripdata.csv.zip,0.0038,5/16/2018,zip,Ford GoBike Data License Agreement,public,continuous,,"Ford GoBike's anonymized trip data includes trip duration, bike id, location data, user type, and member information.",,Travel and Transportation,Bike,text,p3060,biking,,,,,c30fed51beecbe2f82460ebc513b44cc736c3d92b6b887b02b701f0eac732b5c,,True
66,66,66,66,201803 Ford GoBike,https://s3.amazonaws.com/fordgobike-data/201803-fordgobike-tripdata.csv.zip,0.004,5/16/2018,zip,Ford GoBike Data License Agreement,public,continuous,,"Ford GoBike's anonymized trip data includes trip duration, bike id, location data, user type, and member information.",,Travel and Transportation,Bike,text,p3060,biking,,,,,9fa3598f805e92b2955ae8d104d0431c89bd24dddc69f7b27a51153f4c49a945,,True
67,67,67,67,201804 Ford GoBike,https://s3.amazonaws.com/fordgobike-data/201804-fordgobike-tripdata.csv.zip,0.0048,5/16/2018,zip,Ford GoBike Data License Agreement,public,continuous,,"Ford GoBike's anonymized trip data includes trip duration, bike id, location data, user type, and member information.",,Travel and Transportation,Bike,text,p3060,biking,,,,,6b6d809f956597860f86b0aa7b7a654cd4a976a10fa2c6ee72786918bfc98312,,True
68,68,68,68,201805 Ford GoBike,https://s3.amazonaws.com/fordgobike-data/201805-fordgobike-tripdata.csv.zip,0.0064,6/8/2018,zip,Ford GoBike Data License Agreement,public,continuous,,"Ford GoBike's anonymized trip data includes trip duration, bike id, location data, user type, and member information.",,Travel and Transportation,Bike,text,p3060,biking,,,,,bfeb83f9fe8a8f6153b8384bf68188701e2b97dbcda12f2c9a82d96163ec6610,,True
69,69,69,69,2017 Ford GoBike,https://s3.amazonaws.com/fordgobike-data/2017-fordgobike-tripdata.csv,0.117,3/15/2018,csv,Ford GoBike Data License Agreement,public,continuous,,"Ford GoBike's anonymized trip data includes trip duration, bike id, location data, user type, and member information.",,Travel and Transportation,Bike,text,p3060,biking,,,,,bdde277ec8fc083b4206b1a7c6fe138907bbf14da35ffac2dd07dd3620d659a5,,False
70,70,70,70,Divvy 2013 Q3 & Q4,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Stations_Trips_2013.zip,0.094,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,43ea723770854bf9943498cdd47a41292092ba40a37455b97b9c76d5d896d442,,False
71,71,71,71,Divvy 2014 Q1 & Q2,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Stations_Trips_2014_Q1Q2.zip,0.006,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,d4e9a9fcfc42392de1cce76ece1891ffeaaf3840f3136914c725e5fa0b2dd907,,True
72,72,72,72,Divvy 2014 Q3 & Q4,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Stations_Trips_2014_Q3Q4.zip,0.0064,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,21fc521be5288c1f09bb2ef95a7012f905e394cf13f3a04105981d2827bd7d58,,True
73,73,73,73,Divvy 2015 Q1 & Q2,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Trips_2015-Q1Q2.zip,0.0066,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,5d1fcc603119ae83d98ccec7f8866f2605cf92d6122a071e1584e10dc8e8c38a,,True
74,74,74,74,Divvy 2015 Q3 & Q4,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Trips_2015_Q3Q4.zip,0.012,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,31f25357d2d3bbdc5781a7bf186b1051c1c79f73bed141ef3ab115a6aef99410,,False
75,75,75,75,Divvy 2016 Q1 & Q2,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Trips_2016_Q1Q2.zip,0.005,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,7fc063c1a162a900d69c6e77ead3170f9b1c3bb10df22b0f6a908ef7eda73b2a,,True
76,76,76,76,Divvy 2016 Q3 & Q4,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Trips_2016_Q3Q4.zip,0.014,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,5564a20618103eac9261a68bd8223c4652788614e9b685f8d16e72bf7f998670,,False
77,77,77,77,Divvy 2017 Q1 & Q2,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Trips_2017_Q1Q2.zip,0.006,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,a05d8859a90bcb99e20a655975dc3b40398477bc4d18cb37566f980c6ac7d90a,,True
78,78,78,78,Divvy 2017 Q3 & Q4,https://s3.amazonaws.com/divvy-data/tripdata/Divvy_Trips_2017_Q3Q4.zip,0.017,v1,zip,Divvy Data License Agreement,public,bi-yearly,,"Divvy's trip data for policy makers, transportation professionals, web developers, designers, and the general public. Each trip is anonymized and includes information about time, location, and rider type.",,Travel and Transportation,Bike-sharing,text,p3061,biking,,,,,4863350b2224fbbbf934a37fa3df911dafd412e00176b1628c7334c79f3ed278,,False
79,79,79,79,2010 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2010-capitalbikeshare-tripdata.zip,0.0024,3/15/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,b352c5fbbdd4f6b62366ff1ed7d22c88334baed884f7c9280722f7dc08907321,,True
80,80,80,80,2011 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2011-capitalbikeshare-tripdata.zip,0.025,3/15/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,ba892f15f997c4ff9ce8accb1c5d25b94b2dcb875a2ab276b0eaa316fdb3e995,,False
81,81,81,81,2012 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2012-capitalbikeshare-tripdata.zip,0.043,3/15/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,37de5e978bfc4b1de3113da4df5562ed52c4842978c33723e4fea09749b69602,,False
82,82,82,82,2013 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2013-capitalbikeshare-tripdata.zip,0.056,3/16/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,9689def2534b940685f318fe6d9bc8d3387e9c52fde62995ed3f405543ab25f4,,False
83,83,83,83,2014 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2014-capitalbikeshare-tripdata.zip,0.066,3/16/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,9d635480d66a6043f5b69c53e37b4b8c2ed122b447be14d7655cb27792d3c169,,False
84,84,84,84,2015 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2015-capitalbikeshare-tripdata.zip,0.073,3/16/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,3ae8f4d4f13711fe8c44a97d0e116c5c96c4a6480b9273e05d446a6d6476864d,,False
85,85,85,85,2016 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2016-capitalbikeshare-tripdata.zip,0.078,3/16/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,5975d3ab0f96f083a3752b50ab235883ace19e16895876f3f4f863d0b1314edc,,False
86,86,86,86,2017 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/2017-capitalbikeshare-tripdata.zip,0.09,3/15/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,b36ca9f8f8f30db4c67a37b8a82332bf1f5ff49132fccb05722e3a7fed80d2d4,,False
87,87,87,87,201801 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/201801-capitalbikeshare-tripdata.zip,0.004,4/30/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,6c83e71eeef7bb1d40f211f9f0cbebc32909f6eef725972ae4988d40845fac0c,,True
88,88,88,88,201802 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/201802-capitalbikeshare-tripdata.zip,0.004,5/11/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,9b9a5025331fa4bbf940acc7c750076b12f5f93b339688a1b83c4fabd2f6166a,,True
89,89,89,89,201803 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/201803-capitalbikeshare-tripdata.zip,0.0055,5/11/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,dbd56d884973f8c957085d92aa982ce329fb366820e9c6585a6072d60dca9d21,,True
90,90,90,90,201804 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/201804-capitalbikeshare-tripdata.zip,0.0075,5/11/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,e5dd8517f8cd74ceb3995dab78cd6169253aec940c324cf304062e650abc81ec,,True
91,91,91,91,201805 Capital Bikeshare Trip Data,https://s3.amazonaws.com/capitalbikeshare-data/201805-capitalbikeshare-tripdata.zip,0.0085,6/8/2018,zip,Capital Bikeshare Data License Agreement,public,static,,"Bikeshare trip data for developers, engineers, statisticians, artists, academics and other interested members of the public to use the data we provide for analysis, development, visualization or whatever else moves you",Washington DC Metro Area,Travel and Transportation,Bike-sharing,text,p3062,biking,,,,,c1ca28981531ad8ddafb68f283bbc70323d94045d3cdc383bcf627a643614f70,,True
92,92,92,92,2010 Nice Ride data ,https://niceridemn.egnyte.com/dl/byJLtGzvHM,0.0014,v1,zip,Nice Ride Minnesota Data License Agreement,public,static,,"Minnesota Nice Ride bikeshare data for public use. Data includes station information, bike status, and system specifications. ",,Travel and Transportation,"Bike-sharing, Minnesota",text,p3063,biking,,,,,207373b5ca2449b1b15c2517a517fc74fe2a54b52fd6b5b8e070d5742c3e0bb5,,True
93,93,93,93,2011 Nice Ride data ,https://niceridemn.egnyte.com/dl/8xAYjDuS3L,0.0029,v1,zip,Nice Ride Minnesota Data License Agreement,public,static,,"Minnesota Nice Ride bikeshare data for public use. Data includes station information, bike status, and system specifications. ",,Travel and Transportation,"Bike-sharing, Minnesota",text,p3063,biking,,,,,6b6e79380216ca04d3bd115fbe2385e5ec13d023d6c2ac69d79dbaa768170cc9,,True
